ori,data_year,offense,state_abbr,cleared,actual
OR0010100,2014,arson,OR,0,1
OR0010100,2015,arson,OR,0,0
OR0010100,2016,arson,OR,0,1
OR001070X,2009,arson,OR,0,0
OR001070X,2010,arson,OR,0,0
OR001070X,2011,arson,OR,0,0
OR001070X,2012,arson,OR,0,0
MD0010000,2009,arson,MD,0,0
MD0010000,2010,arson,MD,0,0
MD0010000,2011,arson,MD,0,0
MD0010000,2012,arson,MD,0,0
MD0010000,2013,arson,MD,0,0
MD0010000,2014,arson,MD,0,0
MD0010000,2015,arson,MD,0,0
MD0010000,2016,arson,MD,0,0
MD0010200,2009,arson,MD,4,12
MD0010200,2010,arson,MD,0,6
MD0010200,2011,arson,MD,1,6
MD0010200,2012,arson,MD,3,8
MD0010200,2013,arson,MD,5,6
MD0010200,2014,arson,MD,3,16
MD0010200,2015,arson,MD,2,5
MD0010200,2016,arson,MD,4,11
MD0010300,2009,arson,MD,0,0
MD0010300,2010,arson,MD,0,1
MD0010300,2011,arson,MD,0,1
MD0010300,2012,arson,MD,0,0
MAMSP0000,2009,arson,MA,0,0
MAMSP0000,2010,arson,MA,0,0
MAMSP0000,2011,arson,MA,0,0
MAMSP0000,2012,arson,MA,0,0
MAMSP0000,2013,arson,MA,0,0
MAMSP0000,2014,arson,MA,0,0
MAMSP0000,2015,arson,MA,0,0
MAMSP0000,2016,arson,MA,0,0
MA0010100,2009,arson,MA,0,5
MA0010100,2010,arson,MA,6,12
MA0010100,2011,arson,MA,1,4
MA0010100,2012,arson,MA,3,10
MA0010100,2013,arson,MA,2,8
MA0010100,2014,arson,MA,1,8
MA0010100,2015,arson,MA,0,2
MA0010100,2016,arson,MA,1,2
MA0010200,2009,arson,MA,0,5
MA0010200,2010,arson,MA,0,7
MA0010200,2011,arson,MA,0,1
MA0010200,2012,arson,MA,0,5
MI0100100,2009,arson,MI,0,0
MI0100100,2010,arson,MI,0,0
MI0100100,2011,arson,MI,0,0
MI0100100,2012,arson,MI,0,0
MI0100100,2013,arson,MI,0,0
MI0100100,2014,arson,MI,0,0
MI0100100,2015,arson,MI,0,0
MI0100100,2016,arson,MI,0,0
MI0110100,2009,arson,MI,0,1
MI0110100,2010,arson,MI,0,0
MI0110100,2011,arson,MI,1,1
MI0110100,2012,arson,MI,0,0
MI0110100,2013,arson,MI,0,1
MI0110100,2014,arson,MI,0,0
MI0110100,2015,arson,MI,0,0
MI0110100,2016,arson,MI,0,1
MI0200200,2009,arson,MI,0,1
MI0200200,2010,arson,MI,0,1
MI0200200,2011,arson,MI,0,0
MI0200200,2012,arson,MI,0,0
MN0010000,2009,arson,MN,0,0
MN0010000,2010,arson,MN,2,2
MN0010000,2011,arson,MN,3,4
MN0010000,2012,arson,MN,0,0
MN0010000,2013,arson,MN,1,1
MN0010000,2014,arson,MN,0,1
MN0010000,2015,arson,MN,1,1
MN0010000,2016,arson,MN,0,0
MN0010100,2015,arson,MN,0,0
MN0010100,2016,arson,MN,0,0
MN0010400,2015,arson,MN,0,0
MN0010400,2016,arson,MN,0,0
MN0020000,2009,arson,MN,1,10
MN0020000,2010,arson,MN,2,3
MN0020000,2011,arson,MN,2,5
MN0020000,2012,arson,MN,0,5
MN0020000,2013,arson,MN,0,8
MN0020000,2014,arson,MN,1,9
MN0020000,2015,arson,MN,0,3
MN0020000,2016,arson,MN,0,7
MS0010000,2009,arson,MS,2,10
MS0010000,2010,arson,MS,0,3
MS0010000,2011,arson,MS,0,1
MS0010000,2012,arson,MS,0,1
MS0010000,2013,arson,MS,0,2
MS0010000,2014,arson,MS,0,4
MS0010000,2015,arson,MS,0,0
MS0010000,2016,arson,MS,0,0
MS0010100,2009,arson,MS,0,1
MS0010100,2010,arson,MS,6,10
MS0010100,2011,arson,MS,4,16
MS0010100,2012,arson,MS,1,11
MS0010100,2013,arson,MS,1,48
MS0010100,2014,arson,MS,7,10
MS0010100,2015,arson,MS,6,6
MS0010100,2016,arson,MS,12,16
MS0020000,2009,arson,MS,0,0
MS0020000,2010,arson,MS,0,0
MS0020000,2011,arson,MS,0,0
MS0020000,2012,arson,MS,0,0
MO0010000,2009,arson,MO,2,3
MO0010000,2010,arson,MO,1,2
MO0010000,2011,arson,MO,0,0
MO0010000,2012,arson,MO,0,0
MO0010000,2013,arson,MO,0,3
MO0010000,2014,arson,MO,0,3
MO0010000,2015,arson,MO,0,2
MO0010000,2016,arson,MO,0,0
MO0010100,2009,arson,MO,0,3
MO0010100,2010,arson,MO,0,0
MO0010100,2011,arson,MO,1,2
MO0010100,2012,arson,MO,3,4
MO0010100,2013,arson,MO,1,3
MO0010100,2014,arson,MO,4,6
MO0010100,2015,arson,MO,0,0
MO0010100,2016,arson,MO,0,2
MO0010600,2009,arson,MO,0,0
MO0010600,2010,arson,MO,0,2
MO0010600,2011,arson,MO,0,0
MO0010600,2012,arson,MO,0,0
PA0010000,2009,arson,PA,0,0
PA0010000,2010,arson,PA,0,0
PA0010000,2011,arson,PA,0,0
PA0010000,2012,arson,PA,0,0
PA0010000,2013,arson,PA,0,0
PA0010000,2014,arson,PA,0,0
PA0010000,2015,arson,PA,0,0
PA0010000,2016,arson,PA,0,0
PA0010100,2009,arson,PA,1,4
PA0010100,2010,arson,PA,2,3
PA0010100,2011,arson,PA,0,0
PA0010100,2012,arson,PA,2,4
PA0010100,2013,arson,PA,1,2
PA0010100,2014,arson,PA,0,0
PA0010100,2015,arson,PA,1,1
PA0010100,2016,arson,PA,3,3
PA0010200,2009,arson,PA,0,0
PA0010200,2010,arson,PA,0,0
PA0010200,2011,arson,PA,0,0
PA0010200,2012,arson,PA,0,1
RI0010100,2009,arson,RI,0,0
RI0010100,2010,arson,RI,1,3
RI0010100,2011,arson,RI,2,2
RI0010100,2012,arson,RI,0,1
RI0010100,2013,arson,RI,0,1
RI0010100,2014,arson,RI,1,1
RI0010100,2015,arson,RI,1,22
RI0010100,2016,arson,RI,0,2
RI0010200,2009,arson,RI,0,2
RI0010200,2010,arson,RI,0,0
RI0010200,2011,arson,RI,3,3
RI0010200,2012,arson,RI,0,1
RI0010200,2013,arson,RI,2,2
RI0010200,2014,arson,RI,0,0
RI0010200,2015,arson,RI,0,0
RI0010200,2016,arson,RI,0,0
RI0010300,2009,arson,RI,2,3
RI0010300,2010,arson,RI,0,2
RI0010300,2011,arson,RI,0,0
RI0010300,2012,arson,RI,1,4
SC0010000,2009,arson,SC,1,5
SC0010000,2010,arson,SC,1,9
SC0010000,2011,arson,SC,1,3
SC0010000,2012,arson,SC,0,2
SC0010000,2013,arson,SC,0,4
SC0010000,2014,arson,SC,0,2
SC0010000,2015,arson,SC,0,3
SC0010000,2016,arson,SC,0,2
SC0010100,2009,arson,SC,1,1
SC0010100,2010,arson,SC,0,1
SC0010100,2011,arson,SC,1,1
SC0010100,2012,arson,SC,0,1
SC0010100,2013,arson,SC,0,1
SC0010100,2014,arson,SC,0,0
SC0010100,2015,arson,SC,0,0
SC0010100,2016,arson,SC,0,1
SC0010200,2009,arson,SC,0,1
SC0010200,2010,arson,SC,0,0
SC0010200,2011,arson,SC,0,1
SC0010200,2012,arson,SC,0,1
OR0010000,2009,violent-crime,OR,0,1
OR0010000,2010,violent-crime,OR,1,1
OR0010000,2011,violent-crime,OR,1,2
OR0010000,2012,violent-crime,OR,0,0
OR0010000,2013,violent-crime,OR,1,2
OR0010000,2014,violent-crime,OR,5,12
OR0010000,2015,violent-crime,OR,5,7
OR0010000,2016,violent-crime,OR,1,2
OR0010100,2009,violent-crime,OR,0,3
OR0010100,2010,violent-crime,OR,0,3
OR0010100,2011,violent-crime,OR,1,2
OR0010100,2012,violent-crime,OR,0,1
OR0010100,2013,violent-crime,OR,20,27
OR0010100,2014,violent-crime,OR,36,61
OR0010100,2015,violent-crime,OR,9,13
OR0010100,2016,violent-crime,OR,5,8
OR001070X,2009,violent-crime,OR,0,0
OR001070X,2010,violent-crime,OR,0,0
OR001070X,2011,violent-crime,OR,0,0
OR001070X,2012,violent-crime,OR,0,0
MD0010000,2009,violent-crime,MD,0,0
MD0010000,2010,violent-crime,MD,0,0
MD0010000,2011,violent-crime,MD,18,27
MD0010000,2012,violent-crime,MD,42,49
MD0010000,2013,violent-crime,MD,33,39
MD0010000,2014,violent-crime,MD,20,30
MD0010000,2015,violent-crime,MD,31,35
MD0010000,2016,violent-crime,MD,17,23
MD0010200,2009,violent-crime,MD,155,202
MD0010200,2010,violent-crime,MD,153,196
MD0010200,2011,violent-crime,MD,132,153
MD0010200,2012,violent-crime,MD,136,166
MD0010200,2013,violent-crime,MD,136,160
MD0010200,2014,violent-crime,MD,122,149
MD0010200,2015,violent-crime,MD,125,144
MD0010200,2016,violent-crime,MD,133,177
MD0010300,2009,violent-crime,MD,11,15
MD0010300,2010,violent-crime,MD,10,18
MD0010300,2011,violent-crime,MD,6,14
MD0010300,2012,violent-crime,MD,9,14
MAMSP0000,2009,violent-crime,MA,0,0
MAMSP0000,2010,violent-crime,MA,0,0
MAMSP0000,2011,violent-crime,MA,0,0
MAMSP0000,2012,violent-crime,MA,0,0
MAMSP0000,2013,violent-crime,MA,0,0
MAMSP0000,2014,violent-crime,MA,0,0
MAMSP0000,2015,violent-crime,MA,0,0
MAMSP0000,2016,violent-crime,MA,0,0
MA0010100,2009,violent-crime,MA,253,370
MA0010100,2010,violent-crime,MA,252,356
MA0010100,2011,violent-crime,MA,216,304
MA0010100,2012,violent-crime,MA,203,287
MA0010100,2013,violent-crime,MA,219,302
MA0010100,2014,violent-crime,MA,216,282
MA0010100,2015,violent-crime,MA,334,411
MA0010100,2016,violent-crime,MA,147,199
MA0010200,2009,violent-crime,MA,48,107
MA0010200,2010,violent-crime,MA,32,78
MA0010200,2011,violent-crime,MA,34,61
MA0010200,2012,violent-crime,MA,44,76
MI0100100,2009,violent-crime,MI,2,2
MI0100100,2010,violent-crime,MI,1,2
MI0100100,2011,violent-crime,MI,1,3
MI0100100,2012,violent-crime,MI,0,0
MI0100100,2013,violent-crime,MI,3,4
MI0100100,2014,violent-crime,MI,0,3
MI0100100,2015,violent-crime,MI,1,3
MI0100100,2016,violent-crime,MI,2,4
MI0110100,2009,violent-crime,MI,7,14
MI0110100,2010,violent-crime,MI,2,18
MI0110100,2011,violent-crime,MI,4,9
MI0110100,2012,violent-crime,MI,3,14
MI0110100,2013,violent-crime,MI,5,12
MI0110100,2014,violent-crime,MI,0,7
MI0110100,2015,violent-crime,MI,3,15
MI0110100,2016,violent-crime,MI,4,11
MI0200200,2009,violent-crime,MI,7,14
MI0200200,2010,violent-crime,MI,15,13
MI0200200,2011,violent-crime,MI,12,12
MI0200200,2012,violent-crime,MI,9,11
MN0010000,2009,violent-crime,MN,19,26
MN0010000,2010,violent-crime,MN,14,18
MN0010000,2011,violent-crime,MN,20,23
MN0010000,2012,violent-crime,MN,14,22
MN0010000,2013,violent-crime,MN,27,39
MN0010000,2014,violent-crime,MN,17,20
MN0010000,2015,violent-crime,MN,9,18
MN0010000,2016,violent-crime,MN,6,11
MN0010100,2015,violent-crime,MN,3,6
MN0010100,2016,violent-crime,MN,3,4
MN0010400,2015,violent-crime,MN,0,0
MN0010400,2016,violent-crime,MN,0,0
MN0020000,2009,violent-crime,MN,44,108
MN0020000,2010,violent-crime,MN,36,77
MN0020000,2011,violent-crime,MN,40,82
MN0020000,2012,violent-crime,MN,41,69
MN0020000,2013,violent-crime,MN,29,62
MN0020000,2014,violent-crime,MN,35,65
MN0020000,2015,violent-crime,MN,35,88
MN0020000,2016,violent-crime,MN,25,44
MS0010000,2009,violent-crime,MS,28,45
MS0010000,2010,violent-crime,MS,9,59
MS0010000,2011,violent-crime,MS,11,67
MS0010000,2012,violent-crime,MS,14,21
MS0010000,2013,violent-crime,MS,10,27
MS0010000,2014,violent-crime,MS,15,28
MS0010000,2015,violent-crime,MS,0,0
MS0010000,2016,violent-crime,MS,0,0
MS0010100,2009,violent-crime,MS,0,47
MS0010100,2010,violent-crime,MS,0,57
MS0010100,2011,violent-crime,MS,49,65
MS0010100,2012,violent-crime,MS,35,58
MS0010100,2013,violent-crime,MS,15,48
MS0010100,2014,violent-crime,MS,5,64
MS0010100,2015,violent-crime,MS,12,48
MS0010100,2016,violent-crime,MS,5,64
MS0020000,2009,violent-crime,MS,0,0
MS0020000,2010,violent-crime,MS,0,0
MS0020000,2011,violent-crime,MS,0,0
MS0020000,2012,violent-crime,MS,0,0
MO0010000,2009,violent-crime,MO,2,8
MO0010000,2010,violent-crime,MO,1,22
MO0010000,2011,violent-crime,MO,2,17
MO0010000,2012,violent-crime,MO,0,3
MO0010000,2013,violent-crime,MO,0,12
MO0010000,2014,violent-crime,MO,0,6
MO0010000,2015,violent-crime,MO,1,9
MO0010000,2016,violent-crime,MO,1,8
MO0010100,2009,violent-crime,MO,26,56
MO0010100,2010,violent-crime,MO,32,90
MO0010100,2011,violent-crime,MO,52,119
MO0010100,2012,violent-crime,MO,8,50
MO0010100,2013,violent-crime,MO,2,43
MO0010100,2014,violent-crime,MO,29,66
MO0010100,2015,violent-crime,MO,13,52
MO0010100,2016,violent-crime,MO,13,41
MO0010600,2009,violent-crime,MO,0,0
MO0010600,2010,violent-crime,MO,1,2
MO0010600,2011,violent-crime,MO,1,1
MO0010600,2012,violent-crime,MO,0,2
PA0010000,2009,violent-crime,PA,0,0
PA0010000,2010,violent-crime,PA,0,0
PA0010000,2011,violent-crime,PA,0,0
PA0010000,2012,violent-crime,PA,0,0
PA0010000,2013,violent-crime,PA,0,0
PA0010000,2014,violent-crime,PA,0,0
PA0010000,2015,violent-crime,PA,0,0
PA0010000,2016,violent-crime,PA,0,0
PA0010100,2009,violent-crime,PA,0,32
PA0010100,2010,violent-crime,PA,0,33
PA0010100,2011,violent-crime,PA,36,36
PA0010100,2012,violent-crime,PA,25,27
PA0010100,2013,violent-crime,PA,25,27
PA0010100,2014,violent-crime,PA,28,29
PA0010100,2015,violent-crime,PA,16,21
PA0010100,2016,violent-crime,PA,37,31
PA0010200,2009,violent-crime,PA,0,17
PA0010200,2010,violent-crime,PA,0,13
PA0010200,2011,violent-crime,PA,10,11
PA0010200,2012,violent-crime,PA,15,17
RI0010100,2009,violent-crime,RI,1,2
RI0010100,2010,violent-crime,RI,3,5
RI0010100,2011,violent-crime,RI,5,8
RI0010100,2012,violent-crime,RI,4,6
RI0010100,2013,violent-crime,RI,3,4
RI0010100,2014,violent-crime,RI,3,4
RI0010100,2015,violent-crime,RI,2,7
RI0010100,2016,violent-crime,RI,2,4
RI0010200,2009,violent-crime,RI,7,15
RI0010200,2010,violent-crime,RI,14,23
RI0010200,2011,violent-crime,RI,6,12
RI0010200,2012,violent-crime,RI,11,15
RI0010200,2013,violent-crime,RI,10,11
RI0010200,2014,violent-crime,RI,11,12
RI0010200,2015,violent-crime,RI,10,13
RI0010200,2016,violent-crime,RI,11,18
RI0010300,2009,violent-crime,RI,11,19
RI0010300,2010,violent-crime,RI,14,20
RI0010300,2011,violent-crime,RI,12,18
RI0010300,2012,violent-crime,RI,10,19
SC0010000,2009,violent-crime,SC,16,51
SC0010000,2010,violent-crime,SC,20,46
SC0010000,2011,violent-crime,SC,20,42
SC0010000,2012,violent-crime,SC,9,49
SC0010000,2013,violent-crime,SC,17,31
SC0010000,2014,violent-crime,SC,26,33
SC0010000,2015,violent-crime,SC,6,22
SC0010000,2016,violent-crime,SC,24,44
SC0010100,2009,violent-crime,SC,69,94
SC0010100,2010,violent-crime,SC,44,52
SC0010100,2011,violent-crime,SC,48,71
SC0010100,2012,violent-crime,SC,45,59
SC0010100,2013,violent-crime,SC,23,42
SC0010100,2014,violent-crime,SC,22,30
SC0010100,2015,violent-crime,SC,22,39
SC0010100,2016,violent-crime,SC,15,30
SC0010200,2009,violent-crime,SC,5,11
SC0010200,2010,violent-crime,SC,11,14
SC0010200,2011,violent-crime,SC,4,8
SC0010200,2012,violent-crime,SC,1,6
OR0010000,2009,property-crime,OR,0,13
OR0010000,2010,property-crime,OR,0,19
OR0010000,2011,property-crime,OR,1,30
OR0010000,2012,property-crime,OR,0,15
OR0010000,2013,property-crime,OR,4,89
OR0010000,2014,property-crime,OR,7,41
OR0010000,2015,property-crime,OR,9,52
OR0010000,2016,property-crime,OR,8,67
OR0010100,2009,property-crime,OR,5,123
OR0010100,2010,property-crime,OR,9,207
OR0010100,2011,property-crime,OR,8,185
OR0010100,2012,property-crime,OR,2,61
OR0010100,2013,property-crime,OR,63,370
OR0010100,2014,property-crime,OR,42,304
OR0010100,2015,property-crime,OR,61,349
OR0010100,2016,property-crime,OR,57,351
OR001070X,2009,property-crime,OR,0,0
OR001070X,2010,property-crime,OR,0,0
OR001070X,2011,property-crime,OR,0,0
OR001070X,2012,property-crime,OR,0,0
MD0010000,2009,property-crime,MD,6,6
MD0010000,2010,property-crime,MD,0,0
MD0010000,2011,property-crime,MD,91,200
MD0010000,2012,property-crime,MD,125,311
MD0010000,2013,property-crime,MD,107,292
MD0010000,2014,property-crime,MD,166,379
MD0010000,2015,property-crime,MD,199,391
MD0010000,2016,property-crime,MD,156,336
MD0010200,2009,property-crime,MD,399,1318
MD0010200,2010,property-crime,MD,607,1442
MD0010200,2011,property-crime,MD,590,1425
MD0010200,2012,property-crime,MD,626,1415
MD0010200,2013,property-crime,MD,636,1341
MD0010200,2014,property-crime,MD,629,1306
MD0010200,2015,property-crime,MD,684,1330
MD0010200,2016,property-crime,MD,646,1218
MD0010300,2009,property-crime,MD,30,191
MD0010300,2010,property-crime,MD,31,234
MD0010300,2011,property-crime,MD,32,213
MD0010300,2012,property-crime,MD,37,243
MAMSP0000,2009,property-crime,MA,0,0
MAMSP0000,2010,property-crime,MA,0,0
MAMSP0000,2011,property-crime,MA,0,0
MAMSP0000,2012,property-crime,MA,0,0
MAMSP0000,2013,property-crime,MA,0,0
MAMSP0000,2014,property-crime,MA,0,0
MAMSP0000,2015,property-crime,MA,0,0
MAMSP0000,2016,property-crime,MA,0,0
MA0010100,2009,property-crime,MA,283,1332
MA0010100,2010,property-crime,MA,334,1327
MA0010100,2011,property-crime,MA,281,1280
MA0010100,2012,property-crime,MA,305,1269
MA0010100,2013,property-crime,MA,345,1190
MA0010100,2014,property-crime,MA,315,1083
MA0010100,2015,property-crime,MA,282,882
MA0010100,2016,property-crime,MA,250,712
MA0010200,2009,property-crime,MA,14,716
MA0010200,2010,property-crime,MA,15,661
MA0010200,2011,property-crime,MA,29,537
MA0010200,2012,property-crime,MA,38,542
MI0100100,2009,property-crime,MI,9,17
MI0100100,2010,property-crime,MI,4,19
MI0100100,2011,property-crime,MI,1,8
MI0100100,2012,property-crime,MI,1,0
MI0100100,2013,property-crime,MI,3,5
MI0100100,2014,property-crime,MI,6,7
MI0100100,2015,property-crime,MI,0,0
MI0100100,2016,property-crime,MI,0,1
MI0110100,2009,property-crime,MI,22,191
MI0110100,2010,property-crime,MI,14,102
MI0110100,2011,property-crime,MI,24,176
MI0110100,2012,property-crime,MI,14,207
MI0110100,2013,property-crime,MI,10,180
MI0110100,2014,property-crime,MI,7,131
MI0110100,2015,property-crime,MI,4,128
MI0110100,2016,property-crime,MI,6,96
MI0200200,2009,property-crime,MI,14,66
MI0200200,2010,property-crime,MI,21,69
MI0200200,2011,property-crime,MI,17,62
MI0200200,2012,property-crime,MI,11,57
MN0010000,2009,property-crime,MN,66,323
MN0010000,2010,property-crime,MN,81,366
MN0010000,2011,property-crime,MN,104,409
MN0010000,2012,property-crime,MN,101,456
MN0010000,2013,property-crime,MN,123,451
MN0010000,2014,property-crime,MN,108,357
MN0010000,2015,property-crime,MN,12,199
MN0010000,2016,property-crime,MN,27,263
MN0010100,2015,property-crime,MN,5,36
MN0010100,2016,property-crime,MN,11,74
MN0010400,2015,property-crime,MN,1,8
MN0010400,2016,property-crime,MN,1,7
MN0020000,2009,property-crime,MN,251,1495
MN0020000,2010,property-crime,MN,305,1472
MN0020000,2011,property-crime,MN,326,1675
MN0020000,2012,property-crime,MN,220,1448
MN0020000,2013,property-crime,MN,235,1297
MN0020000,2014,property-crime,MN,326,1190
MN0020000,2015,property-crime,MN,253,1060
MN0020000,2016,property-crime,MN,183,977
MS0010000,2009,property-crime,MS,105,610
MS0010000,2010,property-crime,MS,19,692
MS0010000,2011,property-crime,MS,89,621
MS0010000,2012,property-crime,MS,25,372
MS0010000,2013,property-crime,MS,12,365
MS0010000,2014,property-crime,MS,21,276
MS0010000,2015,property-crime,MS,0,0
MS0010000,2016,property-crime,MS,0,0
MS0010100,2009,property-crime,MS,0,611
MS0010100,2010,property-crime,MS,0,882
MS0010100,2011,property-crime,MS,286,972
MS0010100,2012,property-crime,MS,263,845
MS0010100,2013,property-crime,MS,140,1063
MS0010100,2014,property-crime,MS,190,1068
MS0010100,2015,property-crime,MS,282,952
MS0010100,2016,property-crime,MS,123,755
MS0020000,2009,property-crime,MS,0,0
MS0020000,2010,property-crime,MS,0,0
MS0020000,2011,property-crime,MS,0,0
MS0020000,2012,property-crime,MS,0,0
MO0010000,2009,property-crime,MO,22,111
MO0010000,2010,property-crime,MO,8,130
MO0010000,2011,property-crime,MO,2,159
MO0010000,2012,property-crime,MO,3,144
MO0010000,2013,property-crime,MO,3,171
MO0010000,2014,property-crime,MO,3,122
MO0010000,2015,property-crime,MO,22,105
MO0010000,2016,property-crime,MO,5,116
MO0010100,2009,property-crime,MO,80,524
MO0010100,2010,property-crime,MO,82,527
MO0010100,2011,property-crime,MO,73,577
MO0010100,2012,property-crime,MO,9,507
MO0010100,2013,property-crime,MO,15,504
MO0010100,2014,property-crime,MO,65,515
MO0010100,2015,property-crime,MO,52,384
MO0010100,2016,property-crime,MO,51,572
MO0010600,2009,property-crime,MO,6,76
MO0010600,2010,property-crime,MO,9,69
MO0010600,2011,property-crime,MO,10,59
MO0010600,2012,property-crime,MO,0,50
PA0010000,2009,property-crime,PA,0,0
PA0010000,2010,property-crime,PA,0,0
PA0010000,2011,property-crime,PA,0,0
PA0010000,2012,property-crime,PA,0,0
PA0010000,2013,property-crime,PA,0,0
PA0010000,2014,property-crime,PA,0,0
PA0010000,2015,property-crime,PA,0,0
PA0010000,2016,property-crime,PA,0,0
PA0010100,2009,property-crime,PA,0,171
PA0010100,2010,property-crime,PA,0,182
PA0010100,2011,property-crime,PA,128,192
PA0010100,2012,property-crime,PA,153,182
PA0010100,2013,property-crime,PA,128,141
PA0010100,2014,property-crime,PA,128,130
PA0010100,2015,property-crime,PA,97,103
PA0010100,2016,property-crime,PA,98,106
PA0010200,2009,property-crime,PA,0,94
PA0010200,2010,property-crime,PA,0,72
PA0010200,2011,property-crime,PA,51,75
PA0010200,2012,property-crime,PA,55,75
RI0010100,2009,property-crime,RI,24,214
RI0010100,2010,property-crime,RI,26,203
RI0010100,2011,property-crime,RI,17,182
RI0010100,2012,property-crime,RI,16,179
RI0010100,2013,property-crime,RI,20,214
RI0010100,2014,property-crime,RI,17,210
RI0010100,2015,property-crime,RI,8,155
RI0010100,2016,property-crime,RI,10,117
RI0010200,2009,property-crime,RI,27,367
RI0010200,2010,property-crime,RI,27,280
RI0010200,2011,property-crime,RI,30,311
RI0010200,2012,property-crime,RI,23,259
RI0010200,2013,property-crime,RI,32,301
RI0010200,2014,property-crime,RI,30,223
RI0010200,2015,property-crime,RI,40,196
RI0010200,2016,property-crime,RI,27,150
RI0010300,2009,property-crime,RI,36,194
RI0010300,2010,property-crime,RI,27,215
RI0010300,2011,property-crime,RI,27,250
RI0010300,2012,property-crime,RI,33,281
SC0010000,2009,property-crime,SC,31,288
SC0010000,2010,property-crime,SC,28,347
SC0010000,2011,property-crime,SC,25,242
SC0010000,2012,property-crime,SC,34,417
SC0010000,2013,property-crime,SC,43,468
SC0010000,2014,property-crime,SC,63,313
SC0010000,2015,property-crime,SC,36,288
SC0010000,2016,property-crime,SC,32,292
SC0010100,2009,property-crime,SC,63,194
SC0010100,2010,property-crime,SC,72,198
SC0010100,2011,property-crime,SC,33,145
SC0010100,2012,property-crime,SC,55,205
SC0010100,2013,property-crime,SC,34,216
SC0010100,2014,property-crime,SC,29,149
SC0010100,2015,property-crime,SC,39,209
SC0010100,2016,property-crime,SC,21,199
SC0010200,2009,property-crime,SC,7,58
SC0010200,2010,property-crime,SC,3,32
SC0010200,2011,property-crime,SC,2,34
SC0010200,2012,property-crime,SC,4,52
SD0010000,2009,aggravated-assault,SD,1,1
SD0010000,2010,aggravated-assault,SD,0,0
SD0010000,2011,aggravated-assault,SD,0,0
SD0010000,2012,aggravated-assault,SD,0,0
SD0010000,2013,aggravated-assault,SD,4,4
SD0010000,2014,aggravated-assault,SD,0,0
SD0010000,2015,aggravated-assault,SD,1,1
SD0010000,2016,aggravated-assault,SD,0,0
SD0020000,2009,aggravated-assault,SD,0,0
SD0020000,2010,aggravated-assault,SD,0,1
SD0020000,2011,aggravated-assault,SD,0,0
SD0020000,2012,aggravated-assault,SD,2,2
SD0020000,2013,aggravated-assault,SD,2,2
SD0020000,2014,aggravated-assault,SD,4,4
SD0020000,2015,aggravated-assault,SD,5,5
SD0020000,2016,aggravated-assault,SD,4,4
SD0020100,2009,aggravated-assault,SD,0,0
SD0020100,2010,aggravated-assault,SD,0,0
SD0020100,2011,aggravated-assault,SD,0,0
SD0020100,2012,aggravated-assault,SD,19,32
TN0010000,2009,aggravated-assault,TN,61,101
TN0010000,2010,aggravated-assault,TN,75,89
TN0010000,2011,aggravated-assault,TN,59,98
TN0010000,2012,aggravated-assault,TN,60,79
TN0010000,2013,aggravated-assault,TN,41,48
TN0010000,2014,aggravated-assault,TN,50,58
TN0010000,2015,aggravated-assault,TN,48,61
TN0010000,2016,aggravated-assault,TN,71,91
TN0010100,2009,aggravated-assault,TN,24,35
TN0010100,2010,aggravated-assault,TN,22,38
TN0010100,2011,aggravated-assault,TN,24,41
TN0010100,2012,aggravated-assault,TN,35,58
TN0010100,2013,aggravated-assault,TN,19,30
TN0010100,2014,aggravated-assault,TN,26,47
TN0010100,2015,aggravated-assault,TN,22,50
TN0010100,2016,aggravated-assault,TN,32,50
TN0010200,2009,aggravated-assault,TN,2,2
TN0010200,2010,aggravated-assault,TN,7,10
TN0010200,2011,aggravated-assault,TN,7,10
TN0010200,2012,aggravated-assault,TN,2,2
TX0000000,2009,aggravated-assault,TX,0,0
TX0000000,2010,aggravated-assault,TX,0,0
TX0000000,2011,aggravated-assault,TX,0,0
TX0000000,2012,aggravated-assault,TX,0,0
TX0000000,2013,aggravated-assault,TX,0,0
TX0000000,2014,aggravated-assault,TX,0,0
TX0000000,2015,aggravated-assault,TX,0,0
TX0000000,2016,aggravated-assault,TX,0,0
TX0010000,2009,aggravated-assault,TX,34,48
TX0010000,2010,aggravated-assault,TX,39,65
TX0010000,2011,aggravated-assault,TX,48,57
TX0010000,2012,aggravated-assault,TX,40,46
TX0010000,2013,aggravated-assault,TX,42,47
TX0010000,2014,aggravated-assault,TX,36,48
TX0010000,2015,aggravated-assault,TX,72,53
TX0010000,2016,aggravated-assault,TX,38,42
TX0010100,2009,aggravated-assault,TX,56,114
TX0010100,2010,aggravated-assault,TX,26,38
TX0010100,2011,aggravated-assault,TX,27,55
TX0010100,2012,aggravated-assault,TX,26,121
UT0010000,2009,aggravated-assault,UT,5,5
UT0010000,2010,aggravated-assault,UT,2,2
UT0010000,2011,aggravated-assault,UT,3,3
UT0010000,2012,aggravated-assault,UT,11,11
UT0010000,2013,aggravated-assault,UT,6,6
UT0010000,2014,aggravated-assault,UT,0,1
UT0010000,2015,aggravated-assault,UT,1,1
UT0010000,2016,aggravated-assault,UT,0,0
UT0020000,2009,aggravated-assault,UT,0,2
UT0020000,2010,aggravated-assault,UT,1,7
UT0020000,2011,aggravated-assault,UT,1,3
UT0020000,2012,aggravated-assault,UT,3,6
UT0020000,2013,aggravated-assault,UT,0,0
